count,dataset,session,movie,location,y_coordinate,x_coordinate,Resp_u,Resp_v,GT_u,GT_v
930,4,11,1,10,133,701,6.48885206298524,0.451224665339317,12.7127,7.93936
931,4,11,2,1,94,195,-6.86935302509591,1.24739973721038,-15.02734,9.097656
932,4,11,2,2,299,204,-6.31727816339569,-1.13705950435015,-14.05901,-1.633789
933,4,11,2,3,200,275,-8.87511751040646,-1.62406658390802,-6.937407,2.186523
934,4,11,2,4,395,286,-6.70802529075978,-8.35095890517924,-12.46308,-8.261719
935,4,11,2,5,406,425,-2.46242907887504,-11.6428571102658,-3.632226,-9.461145
936,4,11,2,6,404,562,4.50981119252293,-10.7773612631654,5.660249,-9.175781
937,4,11,2,7,388,708,6.9079510680141,-9.39968080462776,14.10138,-7.361526
938,4,11,2,8,258,759,9.43806743168804,-3.96037079863534,10.87909,0.4026547
939,4,11,2,9,102,771,8.70575254273654,-2.42897314508087,11.66016,6.732328
940,4,11,2,10,278,848,8.83600340086018,-5.68622587857995,7.780076,-0.2102211
941,4,12,1,1,265,118,-9.8505365772078,-3.24874376084472,-14.83203,-3.517183
942,4,12,1,2,141,160,-8.45650143118802,0.904021176312635,-7.619141,0.6428223
943,4,12,1,3,382,197,-7.04365626133351,-7.43203788627569,-11.16564,-7.526565
944,4,12,1,4,416,405,-2.08431084202056,-9.58890607938831,-4.208704,-9.996072
945,4,12,1,5,407,529,1.73748524363177,-9.22838720609938,0.8347168,-9.199219
946,4,12,1,6,421,648,5.45023780506133,-8.33412318412464,5.796677,-10.27363
947,4,12,1,7,187,668,8.56604911120222,-4.53966517810278,7.226376,-0.9675264
948,4,12,1,8,199,748,9.64534226814408,-4.90827226691449,12.81815,-1.648926
949,4,12,1,9,411,806,7.15961372950885,-8.04468867932185,11.67364,-9.371094
950,4,12,1,10,310,859,8.84226247522763,-5.0961976066332,6.998046,-2.849022
951,4,12,2,1,74,190,-7.55232198059496,2.57578630079889,-11.2127,10.06034
952,4,12,2,2,255,269,-6.57168910215982,-4.65872393199416,-9.698637,2.917568
953,4,12,2,3,319,385,-5.16946348417321,-7.54413267670903,-9.359771,-5.035063
954,4,12,2,4,236,489,4.02136428326161,0.648185871228328,2.368995,4.656041
955,4,12,2,5,343,512,1.47946378396953,-6.24169843988051,3.165086,-10.34026
956,4,12,2,6,242,620,4.63722446563287,0.0194840737867086,6.353504,4.476562
957,4,12,2,7,300,664,7.05778823615326,-6.75027459259394,13.72307,-1.863845
958,4,12,2,8,101,683,6.15570703735852,4.49642758004193,4.409272,7.564453
959,4,12,2,9,93,783,7.95884080956924,5.14323896046779,9.502558,8.886719
960,4,12,2,10,243,795,9.04612797094434,-1.90106643015701,16.28561,3.284566
961,5,1,1,1,315,453,9.88443513699367,0.894376136556703,12.71349281,-4.466192113
962,5,1,1,2,302,546,6.52045034390247,6.21213708708921,9.788191991,2.423733389
963,5,1,1,3,305,603,6.0576434004529,8.95649598845601,10.55427971,-2.263267501
964,5,1,1,4,223,624,-0.283609227482571,11.8830758722657,-8.290172421,-3.99348037
965,5,1,1,5,350,637,3.26741514383833,7.56047643711813,-2.623253579,-11.14400641
966,5,1,1,6,270,651,1.02883204859428,9.08646514233921,9.921735292,-0.073594693
967,5,1,1,7,208,675,-5.67473127673747,9.79968751162427,-8.678244968,-0.590617501
968,5,1,1,8,318,676,3.76973157150336,8.35028078032404,-5.272672427,2.566076294
969,5,1,1,9,250,720,-3.59182649370478,10.4862501845681,-9.528605725,4.795726703
970,5,1,1,10,318,734,1.51547181999108,7.55914865774682,-4.716572899,7.879715637
971,5,1,2,1,247,89,6.08236342372369,7.78442120916212,6.253522782,10.86275429
972,5,1,2,2,129,122,4.80644010875473,4.96892177590144,6.443902039,1.76132308
973,5,1,2,3,373,126,4.99995310431151,5.41891116869763,5.889117574,4.188372243
974,5,1,2,4,467,300,4.22120712958004,6.87073064466801,3.573749176,11.87135738
975,5,1,2,5,286,353,5.39658234875812,6.18516401840767,2.468993032,3.453681579
976,5,1,2,6,216,512,-4.3235572460966,-9.08008421662806,-2.222740425,-4.036044235
977,5,1,2,7,290,536,-2.67080956106166,-9.80124890370298,-0.754561045,-14.63303064
978,5,1,2,8,350,537,-2.84294613099001,-10.3583996077891,-0.888646144,1.429369526
979,5,1,2,9,334,573,-3.55566877236578,-8.92358911845781,-0.420050804,-3.698365749
980,5,1,2,10,221,589,-4.09436975286006,-7.47159315481451,-2.054552227,-4.404497892
981,5,2,1,1,361,354,-5.30594527780013,-2.70228943694562,-2.508606757,6.833110693
982,5,2,1,2,446,391,-2.25554074959178,-4.55099531991275,-5.359703834,11.46472621
983,5,2,1,3,393,411,-3.36959921248434,-2.54047731334082,-3.47434415,2.504988563
984,5,2,1,4,184,412,-4.77050010852975,-0.730201270445184,-2.578413257,2.86571455
985,5,2,1,5,465,434,-4.66237226265796,-4.1629890017697,-5.383041966,9.86622732
986,5,2,1,6,234,498,-1.90637878252626,-1.18880197897809,-2.726385584,2.440459357
987,5,2,1,7,390,522,-7.12748331343312,-3.14379129748296,-5.753685031,-1.522827165
988,5,2,1,8,464,539,-8.29695705787864,-3.12013416051273,-9.731726786,-5.609272596
989,5,2,1,9,414,578,-9.05830976717057,-3.2405902254002,-7.115545873,-6.460143442
990,5,2,1,10,464,629,-8.19999818995305,-4.18113528009066,-3.852801983,-15.10420479
991,5,2,2,1,315,441,0.585173198267118,1.06211649104901,0.696021606,3.549724762
992,5,2,2,2,211,504,1.95754260375884,-7.67754339982537,1.803546369,-11.56356269
993,5,2,2,3,262,543,0.11519107526159,-7.1821593076266,1.337080397,-3.288015603
994,5,2,2,4,429,568,3.20593880855071,-2.03714130287844,1.50723313,0.449670295
995,5,2,2,5,208,584,2.9020783039601,-8.37344362842769,1.919958174,-11.94837857
996,5,2,2,6,388,655,4.29116166936743,-2.07863317295909,1.897949269,1.412046873
997,5,2,2,7,201,695,3.68555462779161,-3.43615383373248,2.410345246,0.675192588
998,5,2,2,8,459,701,5.68338817041821,-3.14305294268266,5.201986669,0.464828653
999,5,2,2,9,343,703,3.71137557944551,-5.40896629615583,3.944253705,0.704980111
1000,5,2,2,10,368,732,4.00270901659298,-4.60078677773688,3.165294466,-0.585060129
1001,5,3,1,1,403,361,4.96294550924481,0.961316530707114,1.97258124,0.596445051
1002,5,3,1,2,351,367,3.95930896354704,-2.52003733060104,3.577460464,0.700563496
1003,5,3,1,3,422,380,0.366445864277221,8.10242188945934,-0.026897079,4.376127425
1004,5,3,1,4,228,387,1.76746564820936,-6.90663130654601,3.492382642,-4.372813116
1005,5,3,1,5,416,409,0.263779701674197,6.5807925010537,-2.18871679,9.590105006
1006,5,3,1,6,464,431,1.42348749188472,5.19641053433578,0.762899139,13.42828846
1007,5,3,1,7,199,445,1.88848155863177,-7.36013198224946,-0.158617983,-5.821333626
1008,5,3,1,8,275,447,1.86254687608593,-6.89032904688949,1.29992095,-4.217537375
1009,5,3,1,9,424,452,-0.466113684039363,8.27004917150917,-4.139181329,18.20505434
1010,5,3,1,10,184,652,3.63617133636021,-0.803085437559291,1.950959428,-0.66007268
1011,5,3,2,1,239,573,7.35023678948654,3.06064860334494,12.80620577,12.19630413
1012,5,3,2,2,311,588,7.40595887132863,4.31136027931724,14.9039522,5.824164739
1013,5,3,2,3,276,617,7.57030198334808,4.0585770012256,12.5204764,4.650327053
1014,5,3,2,4,239,619,7.88245140764842,4.08877814929193,9.885064548,4.80144986
1015,5,3,2,5,172,677,5.11393245959444,4.82673651463177,2.282523469,-9.254709498
1016,5,3,2,6,246,679,7.18887515426774,3.21769836154235,7.681716979,-3.19253961
1017,5,3,2,7,266,692,6.86938229796639,2.87126476455741,7.062278686,-6.478728429
1018,5,3,2,8,294,709,5.77164274251087,3.29793170820099,7.602994031,-3.671078869
1019,5,3,2,9,174,711,4.02492556907608,5.35990794483042,5.983231253,-9.772865107
1020,5,3,2,10,228,741,6.36330886788886,2.00048624163047,3.138203514,-7.244234463
1021,5,4,1,1,339,537,3.07502562364935,-2.77068823820305,5.328827911,-12.86977006
1022,5,4,1,2,348,587,3.74285273645546,-2.35555895676783,5.826477498,-10.60280398
1023,5,4,1,3,289,598,-1.88911876163375,2.0678971532654,-3.394412698,1.649982563
1024,5,4,1,4,374,621,3.30584420610611,-2.87359032320428,6.464750617,-5.88128481
1025,5,4,1,5,326,641,2.26374399863779,-1.18578809436979,-4.028182507,0.612436961
1026,5,4,1,6,362,659,3.28433192958343,-2.21617179112386,6.195850723,-4.112984058
1027,5,4,1,7,332,680,3.04915477228415,-1.08733132682265,5.585928251,-2.314454211
1028,5,4,1,8,308,704,2.65725714058166,-0.123495364991209,5.140847248,-0.051173618
1029,5,4,1,9,315,741,3.3187226907754,0.00757482440020598,4.279524029,1.009211239
1030,5,4,1,10,341,750,2.72065715770033,-0.157989983359925,3.254771541,0.711957824
1031,5,4,2,1,400,336,-3.3821264291926,-1.96419397707736,-3.597727436,1.489414978
1032,5,4,2,2,466,380,-4.14992237739469,-3.5780865334449,-7.930024665,-1.455312441
1033,5,4,2,3,477,482,-0.0644037419359464,-1.36055775033458,-9.190177251,-8.119608752
1034,5,4,2,4,431,486,2.5186134823195,-0.225692325875644,6.548518902,2.504541768
1035,5,4,2,5,397,502,1.62780649026603,0.0419158426783951,3.393341631,2.292242495
1036,5,4,2,6,465,528,2.90023054181131,0.916698205603563,12.68008504,8.659605105
1037,5,4,2,7,418,533,2.90577323101683,1.11856468239252,-6.248094716,-10.94916853
1038,5,4,2,8,366,576,0.055403045571657,-4.54717085572864,-3.609211686,-13.36070115
1039,5,4,2,9,316,621,1.69544458728883,-6.04440229268455,-1.016149878,-15.9732067
1040,5,4,2,10,253,670,3.40421145067106,-5.35790329042158,2.233730759,-18.60212717
1041,5,5,1,1,457,247,8.0921096237126,-0.707056047644157,2.976581132,-14.5143959
1042,5,5,1,2,258,467,9.16088519560247,-1.429781137659,-1.168488507,-3.285225048
1043,5,5,1,3,113,474,8.9120813725523,-0.499838561239062,-0.770798029,-2.911317061
1044,5,5,1,4,442,480,9.04855629498783,-1.33443115965084,4.912465381,-4.97856392
1045,5,5,1,5,186,527,8.32930113174647,-0.187201501411912,-5.201016137,-3.111867495
1046,5,5,1,6,404,571,8.74635444796835,-1.83122572242983,4.991096501,-4.490999501
1047,5,5,1,7,401,634,9.56465400029079,-0.489110214503512,-3.306074068,-0.188729731
1048,5,5,1,8,247,638,10.3329874868087,-0.918832750752928,-4.887010529,-0.103375443
1049,5,5,1,9,104,667,8.69703545075119,-0.0440701640148164,-8.567419359,0.141747825
1050,5,5,1,10,389,675,8.17480688834586,-2.00066566605682,7.972893036,-5.230265711
1051,5,5,2,1,114,157,-9.22645493423152,4.20526228161372,-4.607586313,2.180125377
1052,5,5,2,2,436,406,-6.78155824527419,-2.46167176713111,-2.995857153,0.377745925
1053,5,5,2,3,381,445,-0.400540211440113,-7.77363236028461,-1.92699991,-3.721898378
1054,5,5,2,4,258,450,2.27721800494479,-7.98601807389322,2.492051995,-6.260259366
1055,5,5,2,5,335,450,0.0527645718227387,-7.45127061077819,-0.273835642,-4.854648779
1056,5,5,2,6,180,566,1.25390252953934,-1.82969192116228,-9.996814868,-14.93792641
1057,5,5,2,7,266,583,-2.73047770318373,-4.26855717519722,-7.980244871,-14.90489289
1058,5,5,2,8,357,616,-5.5983280044121,-7.9644371976336,-4.703805293,-12.489307
1059,5,5,2,9,451,680,-4.35006949653121,-8.72393190756017,-1.265487964,-8.868107537
1060,5,5,2,10,389,696,-4.27779940307701,-7.25426683319047,-2.25240209,-8.080999296
1061,5,6,1,1,407,345,3.19583223576842,-1.97460776434005,-3.184818256,-1.12456935
1062,5,6,1,2,454,375,5.63088037468257,-1.91809622316125,-7.325051917,-3.003900636
1063,5,6,1,3,444,417,4.67176770797404,-2.51490535301238,-7.408478661,-5.535759566
1064,5,6,1,4,212,424,3.70704847556534,1.4536553956303,2.278017475,0.532269047
1065,5,6,1,5,371,429,4.48285619641667,-1.78833493447561,2.696725432,0.67260527
1066,5,6,1,6,425,482,3.75545251533682,-3.8208188241958,-2.85848368,-8.697333585
1067,5,6,1,7,332,484,4.01317442792853,-0.828726849148928,2.698387804,-0.106314369
1068,5,6,1,8,145,512,6.87358055383153,1.04318492989397,3.495346156,-0.282847125
1069,5,6,1,9,378,521,6.21872991807462,-3.8053771255987,2.762563077,1.086521744
1070,5,6,1,10,439,564,7.01574132154962,-3.98829184626442,15.51406805,-5.844763736
1071,5,6,2,1,136,178,0.578374175380249,5.64952102957472,0.932904058,1.958946313
1072,5,6,2,2,115,342,2.21414409781631,6.57579907968196,0.854040523,2.446889894
1073,5,6,2,3,312,385,2.48647908774486,0.261832794026919,-2.646443026,1.05507009
1074,5,6,2,4,317,404,0.958298565900822,-0.785130444324661,-3.42385529,0.266183895
1075,5,6,2,5,298,422,2.44234626228361,0.0518325700765131,-1.940163739,-1.049378825
1076,5,6,2,6,269,442,2.59162627683991,-1.45587082381432,-0.03138357,-2.42533909
1077,5,6,2,7,238,465,2.89131724008254,-2.62917382448781,1.807158659,-3.865635173
1078,5,6,2,8,314,479,-2.83457703833833,-2.7022356321129,-0.855896453,-1.766445517
1079,5,6,2,9,354,500,-3.11439684854621,-3.24904429878059,-0.926317835,-2.159994869
1080,5,6,2,10,214,531,-2.62499765155035,-4.9098155437739,-1.708538218,-5.465223332
1081,5,7,1,1,193,103,-8.75871802205793,-7.23974917067737,-16.4761031,-9.948333285
1082,5,7,1,2,259,176,-7.78387845535759,-6.32357757791121,-14.36797507,-6.415032464
1083,5,7,1,3,318,247,-6.84476561056748,-6.3374093173746,-12.70288109,-3.045674485
1084,5,7,1,4,363,289,-5.28203051211271,-4.49889616588544,-0.136136104,-11.50541395
1085,5,7,1,5,404,293,-4.52805622681493,-5.29809277240654,0.645986904,-10.27309447
1086,5,7,1,6,442,307,-2.01353568883534,-5.14804074414659,1.698235106,-7.782497548
1087,5,7,1,7,414,353,-5.17657082353515,-5.22226120453193,-9.309043444,1.679357025
1088,5,7,1,8,468,409,-3.78035465992996,-4.09200375214191,-7.058000221,3.997336192
1089,5,7,1,9,406,516,-0.440373608962112,1.47826021571809,-1.080551053,2.665962345
1090,5,7,1,10,466,518,-3.78143761811081,2.98195763491148,-2.40297774,7.485326291
1091,5,7,2,1,301,349,3.60505992234291,-9.89395595954197,7.178402274,8.308203763
1092,5,7,2,2,315,391,0.616027161786747,-5.59005246973404,-6.398946542,-13.66245431
1093,5,7,2,3,100,409,-5.74917996561361,-1.6011287368934,-4.048357059,-3.046214445
1094,5,7,2,4,345,444,3.94956508752927,1.87872027603526,5.017639111,-2.42548419
1095,5,7,2,5,117,447,-5.03176588060649,-0.719547573127906,-5.818105303,0.025295924
1096,5,7,2,6,321,476,4.12334410590268,1.56022710381487,-6.732036737,1.103077566
1097,5,7,2,7,106,496,-4.12457730425297,0.0137064571616534,-1.88504296,4.139636487
1098,5,7,2,8,353,515,5.17473107000478,4.2484950784971,-7.796029194,15.48445033
1099,5,7,2,9,351,566,5.53148623270331,6.77502639760001,0.309238729,17.18528738
1100,5,7,2,10,278,573,6.00397842647287,5.22333448383739,-5.628843145,13.58382535
1101,5,8,1,1,152,329,3.61438923964597,-4.14389316346096,4.356110761,2.355574229
1102,5,8,1,2,320,335,0.882265673889285,-1.23616725524048,-0.427999313,6.592122902
1103,5,8,1,3,398,370,-4.41889786613844,4.6624060385143,-6.574861637,1.255156499
1104,5,8,1,4,302,442,1.49233473416525,-6.10339074018025,-1.176864905,-5.599271729
1105,5,8,1,5,423,445,-3.65823049939627,4.84796075450127,-10.52987759,0.573203069
1106,5,8,1,6,262,451,1.83906653946105,-5.87146362419074,0.359144492,-6.467112505
1107,5,8,1,7,197,458,3.04653745593615,-6.04501134057655,2.749770479,-8.885296362
1108,5,8,1,8,411,499,-3.16233362036078,4.50366546949087,-10.55130963,-0.56920846
1109,5,8,1,9,388,535,-2.80325577974782,2.36292119852225,-7.237765486,-2.655105591
1110,5,8,1,10,422,539,-3.31848653282312,2.77744687905199,2.847031692,5.420148992
1111,5,8,2,1,432,146,-5.69430865776447,1.61041199201204,-5.124780116,0.461333792
1112,5,8,2,2,138,165,-4.57128620484999,1.7804424538655,-3.70469749,0.129299369
1113,5,8,2,3,177,376,-0.659888056623395,3.41411353780051,0.22524595,6.166257143
1114,5,8,2,4,329,389,-0.829802967005529,2.79458820137808,-0.142668234,6.333777591
1115,5,8,2,5,253,390,-0.613990043830937,2.93777774278557,-0.111196565,6.108082013
1116,5,8,2,6,445,396,-0.109117963023115,1.37507283520695,-0.672124867,6.523798834
1117,5,8,2,7,361,418,-0.881154901183305,2.5562245736336,0.623532469,5.894699978
1118,5,8,2,8,429,495,1.10092967429497,-1.69274861986793,0.410327592,-1.098760294
1119,5,8,2,9,380,515,1.24832510933181,-0.76092372451864,0.453689308,-1.238937034
1120,5,8,2,10,299,525,1.60209792617764,-0.554398426281605,1.058943716,-0.878801189
1121,5,9,1,1,116,137,-10.2395058066984,7.60721473568623,-8.424235847,3.386511302
1122,5,9,1,2,416,179,-11.1164275519246,-6.88148512007377,-10.41964225,-10.61507931
1123,5,9,1,3,260,420,-1.71824361056326,12.6766643603343,0.883941562,19.48181593
1124,5,9,1,4,144,455,-0.232134077881856,11.7067383752426,-1.907241464,15.24750558
1125,5,9,1,5,391,517,0.768828561318004,3.25035410924551,1.766943854,-4.643446913
1126,5,9,1,6,314,542,2.82414476440244,9.3289877933368,1.719769321,7.170167252
1127,5,9,1,7,202,552,3.31253504655659,10.7721443483174,3.419490719,11.30355064
1128,5,9,1,8,81,559,3.95233008023039,11.3841131479582,5.152946071,15.76723331
1129,5,9,1,9,99,811,9.45167748468194,7.75666315090208,6.057243922,2.934860388
1130,5,9,1,10,402,839,11.5567723604952,-5.70434801532415,6.92488659,-2.858148211
1131,5,9,2,1,380,102,2.53811674827286,6.2205104850273,5.819531824,8.751991554
1132,5,9,2,2,173,196,5.91344861890214,0.783928421011423,0.356735133,8.26278013
1133,5,9,2,3,252,198,6.28216454960562,0.417897790416148,0.138330563,10.66794831
1134,5,9,2,4,392,567,-5.59394617413264,4.56450045896244,-6.502535579,7.925353565
1135,5,9,2,5,70,682,6.02035376773631,-1.30825493826373,8.279815829,4.082954112
1136,5,9,2,6,339,690,0.986945680996175,-2.1605706412017,-12.5239941,4.662879631
1137,5,9,2,7,120,692,5.98902487982652,-1.90623404368164,3.599436901,-3.883831434
1138,5,9,2,8,173,692,4.86190440144956,-2.11781187761853,-1.02294083,-8.204381651
1139,5,9,2,9,263,693,1.8696566301717,-7.69483889009878,-7.9806887,-7.506462304
1140,5,9,2,10,372,831,-5.87809067933055,1.96949116163692,-11.03386075,6.403647442
1141,5,10,1,1,361,102,-1.34922755243781,-3.53654708477224,2.196407073,8.656137976
1142,5,10,1,2,425,125,-2.12123989134494,-5.49506066436798,4.70019998,9.93846597
1143,5,10,1,3,352,219,0.5672188081784,-4.12777770948595,3.438152806,-10.52379239
1144,5,10,1,4,180,246,4.70455725917113,-4.98182345138219,4.686575645,-5.638440435
1145,5,10,1,5,205,287,5.62826005460606,-2.60312061636968,5.176321398,1.965509293
1146,5,10,1,6,242,368,2.61217849256516,-7.60775421647932,1.984057532,-11.19210628
1147,5,10,1,7,404,496,0.729497272379213,-5.12295544556317,-5.783962145,8.81925096
1148,5,10,1,8,148,604,3.56450638436092,-7.38395331811596,-5.49686667,13.21163864
1149,5,10,1,9,67,653,3.967979216988,-8.26673153357296,-2.782991255,-10.03209393
1150,5,10,1,10,353,828,4.42771093337631,-3.38376244475158,-11.44561536,5.635119178
1151,5,10,2,1,376,91,-2.49946290702737,-1.06961867431364,9.60127269,8.402469948
1152,5,10,2,2,421,300,-1.05562728705553,-2.30432857379457,2.131176201,10.86572094
1153,5,10,2,3,182,317,6.38249421721693,-1.14361098919043,3.53571623,10.82106602
1154,5,10,2,4,206,425,6.4642555672096,-2.71546579367927,4.520388138,6.423909687
1155,5,10,2,5,66,479,1.87106104418764,-1.90997453833059,1.778071078,4.986531293
1156,5,10,2,6,242,485,2.00121638379238,-7.25642170765426,1.174432815,12.84989424
1157,5,10,2,7,435,503,-0.556765390473269,-1.98311240119333,-6.248435811,11.9464609
1158,5,10,2,8,202,506,1.34946993862495,-7.86656918310174,1.354643713,-8.010359326
1159,5,10,2,9,182,518,1.55024763849979,-7.25655614531237,1.636659309,-15.90579606
1160,5,10,2,10,384,694,2.28116605212666,-3.06295356956144,-10.67249619,7.941361597
1161,5,11,1,1,70,255,-0.0560953558116419,5.71940214864014,-1.545360889,11.7242233
1162,5,11,1,2,146,298,-3.88102983994617,1.21442885359658,-3.774956767,9.178562494
1163,5,11,1,3,129,315,-4.31971627746643,-0.567196860653381,-4.896965072,9.56435165
1164,5,11,1,4,83,347,-2.58422716973757,-1.22490587282502,1.34838588,0.128872989
1165,5,11,1,5,169,350,-7.37579206422081,-3.16593072345385,-7.32506492,8.438414779
1166,5,11,1,6,229,403,-8.76048342154161,-4.83212860283769,-10.73138132,6.317739512
1167,5,11,1,7,163,405,-0.563478972909327,-2.04949926740316,1.259529884,-0.546842487
1168,5,11,1,8,308,473,-10.2283826228179,-5.01954427830634,-14.14401085,2.107895887
1169,5,11,1,9,185,595,-2.89336561588658,-2.25168385909822,-1.529588222,-0.342085147
1170,5,11,1,10,239,650,0.957766469738153,3.76285502595981,0.504469862,2.515236922
1171,5,11,2,1,456,148,-1.11812158631276,-0.429570085082231,8.289462009,7.876547373
1172,5,11,2,2,457,374,-0.721303209931727,-2.32787956445506,-0.470901408,7.732608228
1173,5,11,2,3,302,442,1.84743870170625,-6.41276045764418,2.665876897,-12.51573906
1174,5,11,2,4,274,487,3.36895594071226,-6.13408907148368,2.911632054,-11.59099277
1175,5,11,2,5,439,622,0.276772208094723,-1.35514116166854,-9.991089961,7.423860339
1176,5,11,2,6,147,642,3.77872895039311,-9.93984912634395,6.83293546,9.986469759
1177,5,11,2,7,198,661,2.59984653692959,-7.7374615672047,4.380252882,-8.074908431
1178,5,11,2,8,244,684,4.78748224523641,-8.13614045376563,1.994230033,-18.88230841
1179,5,11,2,9,406,756,1.80889596882943,-1.3799101298778,-13.50390139,5.219686502
1180,5,11,2,10,187,859,3.01796793968406,1.08591786523956,-3.976320981,-0.944493551
1181,5,12,1,1,464,358,-1.77800462867993,-1.50463248015715,-7.047899598,0.162204922
